Currency Code|Conversion Rate|Base Currency|Conversion Date|Load Timestamp
BRL|5.059929391|USD|2020-06-05|2020-06-08 02:00:02.801450
RUB|68.6809355693|USD|2020-06-05|2020-06-08 02:00:02.801454
HRK|6.6827007944|USD|2020-06-05|2020-06-08 02:00:02.801458
JPY|109.2409532215|USD|2020-06-05|2020-06-08 02:00:02.801461
THB|31.4651368049|USD|2020-06-05|2020-06-08 02:00:02.801465
CHF|0.9590467785|USD|2020-06-05|2020-06-08 02:00:02.801469
EUR|0.8826125331|USD|2020-06-05|2020-06-08 02:00:02.801473
MYR|4.2669902913|USD|2020-06-05|2020-06-08 02:00:02.801477
BGN|1.7262135922|USD|2020-06-05|2020-06-08 02:00:02.801481
TRY|6.7737864078|USD|2020-06-05|2020-06-08 02:00:02.801484
CNY|7.0917034422|USD|2020-06-05|2020-06-08 02:00:02.801488
NOK|9.3030008826|USD|2020-06-05|2020-06-08 02:00:02.801492
NZD|1.5350397176|USD|2020-06-05|2020-06-08 02:00:02.801496
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 02:00:02.801499
USD|1.0|USD|2020-06-05|2020-06-08 02:00:02.801503
MXN|21.7533980583|USD|2020-06-05|2020-06-08 02:00:02.801507
SGD|1.392321271|USD|2020-06-05|2020-06-08 02:00:02.801511
AUD|1.4322153575|USD|2020-06-05|2020-06-08 02:00:02.801515
ILS|3.4573698147|USD|2020-06-05|2020-06-08 02:00:02.801518
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 02:00:02.801522
PLN|3.9210061783|USD|2020-06-05|2020-06-08 02:00:02.801526
CAD|1.3448367167|USD|2020-06-05|2020-06-08 03:00:02.858332
HKD|7.7501323919|USD|2020-06-05|2020-06-08 03:00:02.858344
ISK|131.4210061783|USD|2020-06-05|2020-06-08 03:00:02.858352
PHP|49.8296557811|USD|2020-06-05|2020-06-08 03:00:02.858359
DKK|6.5811120918|USD|2020-06-05|2020-06-08 03:00:02.858370
HUF|304.1659311562|USD|2020-06-05|2020-06-08 03:00:02.858384
CZK|23.4677846425|USD|2020-06-05|2020-06-08 03:00:02.858399
GBP|0.7894792586|USD|2020-06-05|2020-06-08 03:00:02.858428
RON|4.2702559576|USD|2020-06-05|2020-06-08 03:00:02.858441
SEK|9.2012356575|USD|2020-06-05|2020-06-08 03:00:02.858450
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 03:00:02.858464
INR|75.5781112092|USD|2020-06-05|2020-06-08 03:00:02.858501
BRL|5.059929391|USD|2020-06-05|2020-06-08 03:00:02.858514
RUB|68.6809355693|USD|2020-06-05|2020-06-08 03:00:02.858553
HRK|6.6827007944|USD|2020-06-05|2020-06-08 03:00:02.858567
JPY|109.2409532215|USD|2020-06-05|2020-06-08 03:00:02.858582
THB|31.4651368049|USD|2020-06-05|2020-06-08 03:00:02.858598
CHF|0.9590467785|USD|2020-06-05|2020-06-08 03:00:02.858609
EUR|0.8826125331|USD|2020-06-05|2020-06-08 03:00:02.858616
MYR|4.2669902913|USD|2020-06-05|2020-06-08 03:00:02.858623
BGN|1.7262135922|USD|2020-06-05|2020-06-08 03:00:02.858631
TRY|6.7737864078|USD|2020-06-05|2020-06-08 03:00:02.858639
CNY|7.0917034422|USD|2020-06-05|2020-06-08 03:00:02.858646
NOK|9.3030008826|USD|2020-06-05|2020-06-08 03:00:02.858653
NZD|1.5350397176|USD|2020-06-05|2020-06-08 03:00:02.858662
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 03:00:02.858669
USD|1.0|USD|2020-06-05|2020-06-08 03:00:02.858673
MXN|21.7533980583|USD|2020-06-05|2020-06-08 03:00:02.858677
SGD|1.392321271|USD|2020-06-05|2020-06-08 03:00:02.858681
AUD|1.4322153575|USD|2020-06-05|2020-06-08 03:00:02.858685
ILS|3.4573698147|USD|2020-06-05|2020-06-08 03:00:02.858689
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 03:00:02.858693
PLN|3.9210061783|USD|2020-06-05|2020-06-08 03:00:02.858696
CAD|1.3448367167|USD|2020-06-05|2020-06-08 04:00:02.737974
HKD|7.7501323919|USD|2020-06-05|2020-06-08 04:00:02.737981
ISK|131.4210061783|USD|2020-06-05|2020-06-08 04:00:02.737985
PHP|49.8296557811|USD|2020-06-05|2020-06-08 04:00:02.737989
DKK|6.5811120918|USD|2020-06-05|2020-06-08 04:00:02.737993
HUF|304.1659311562|USD|2020-06-05|2020-06-08 04:00:02.737997
CZK|23.4677846425|USD|2020-06-05|2020-06-08 04:00:02.738001
GBP|0.7894792586|USD|2020-06-05|2020-06-08 04:00:02.738015
RON|4.2702559576|USD|2020-06-05|2020-06-08 04:00:02.738019
SEK|9.2012356575|USD|2020-06-05|2020-06-08 04:00:02.738023
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 04:00:02.738027
INR|75.5781112092|USD|2020-06-05|2020-06-08 04:00:02.738031
BRL|5.059929391|USD|2020-06-05|2020-06-08 04:00:02.738035
RUB|68.6809355693|USD|2020-06-05|2020-06-08 04:00:02.738039
HRK|6.6827007944|USD|2020-06-05|2020-06-08 04:00:02.738043
JPY|109.2409532215|USD|2020-06-05|2020-06-08 04:00:02.738046
THB|31.4651368049|USD|2020-06-05|2020-06-08 04:00:02.738050
CHF|0.9590467785|USD|2020-06-05|2020-06-08 04:00:02.738054
EUR|0.8826125331|USD|2020-06-05|2020-06-08 04:00:02.738058
MYR|4.2669902913|USD|2020-06-05|2020-06-08 04:00:02.738062
BGN|1.7262135922|USD|2020-06-05|2020-06-08 04:00:02.738065
TRY|6.7737864078|USD|2020-06-05|2020-06-08 04:00:02.738069
CNY|7.0917034422|USD|2020-06-05|2020-06-08 04:00:02.738073
NOK|9.3030008826|USD|2020-06-05|2020-06-08 04:00:02.738077
NZD|1.5350397176|USD|2020-06-05|2020-06-08 04:00:02.738080
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 04:00:02.738084
USD|1.0|USD|2020-06-05|2020-06-08 04:00:02.738088
MXN|21.7533980583|USD|2020-06-05|2020-06-08 04:00:02.738092
SGD|1.392321271|USD|2020-06-05|2020-06-08 04:00:02.738095
AUD|1.4322153575|USD|2020-06-05|2020-06-08 04:00:02.738099
ILS|3.4573698147|USD|2020-06-05|2020-06-08 04:00:02.738103
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 04:00:02.738107
PLN|3.9210061783|USD|2020-06-05|2020-06-08 04:00:02.738111
CAD|1.3448367167|USD|2020-06-05|2020-06-08 05:00:02.536956
HKD|7.7501323919|USD|2020-06-05|2020-06-08 05:00:02.536963
ISK|131.4210061783|USD|2020-06-05|2020-06-08 05:00:02.536968
PHP|49.8296557811|USD|2020-06-05|2020-06-08 05:00:02.536972
DKK|6.5811120918|USD|2020-06-05|2020-06-08 05:00:02.536975
HUF|304.1659311562|USD|2020-06-05|2020-06-08 05:00:02.536979
CZK|23.4677846425|USD|2020-06-05|2020-06-08 05:00:02.536983
GBP|0.7894792586|USD|2020-06-05|2020-06-08 05:00:02.536997
RON|4.2702559576|USD|2020-06-05|2020-06-08 05:00:02.537001
SEK|9.2012356575|USD|2020-06-05|2020-06-08 05:00:02.537005
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 05:00:02.537009
INR|75.5781112092|USD|2020-06-05|2020-06-08 05:00:02.537013
BRL|5.059929391|USD|2020-06-05|2020-06-08 05:00:02.537017
RUB|68.6809355693|USD|2020-06-05|2020-06-08 05:00:02.537021
HRK|6.6827007944|USD|2020-06-05|2020-06-08 05:00:02.537024
JPY|109.2409532215|USD|2020-06-05|2020-06-08 05:00:02.537028
THB|31.4651368049|USD|2020-06-05|2020-06-08 05:00:02.537032
CHF|0.9590467785|USD|2020-06-05|2020-06-08 05:00:02.537036
EUR|0.8826125331|USD|2020-06-05|2020-06-08 05:00:02.537040
MYR|4.2669902913|USD|2020-06-05|2020-06-08 05:00:02.537043
BGN|1.7262135922|USD|2020-06-05|2020-06-08 05:00:02.537047
TRY|6.7737864078|USD|2020-06-05|2020-06-08 05:00:02.537051
CNY|7.0917034422|USD|2020-06-05|2020-06-08 05:00:02.537055
NOK|9.3030008826|USD|2020-06-05|2020-06-08 05:00:02.537058
NZD|1.5350397176|USD|2020-06-05|2020-06-08 05:00:02.537062
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 05:00:02.537066
USD|1.0|USD|2020-06-05|2020-06-08 05:00:02.537070
MXN|21.7533980583|USD|2020-06-05|2020-06-08 05:00:02.537073
SGD|1.392321271|USD|2020-06-05|2020-06-08 05:00:02.537077
AUD|1.4322153575|USD|2020-06-05|2020-06-08 05:00:02.537081
ILS|3.4573698147|USD|2020-06-05|2020-06-08 05:00:02.537085
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 05:00:02.537089
PLN|3.9210061783|USD|2020-06-05|2020-06-08 05:00:02.537092
CAD|1.3448367167|USD|2020-06-05|2020-06-08 06:00:03.521070
HKD|7.7501323919|USD|2020-06-05|2020-06-08 06:00:03.521134
ISK|131.4210061783|USD|2020-06-05|2020-06-08 06:00:03.521182
PHP|49.8296557811|USD|2020-06-05|2020-06-08 06:00:03.521228
DKK|6.5811120918|USD|2020-06-05|2020-06-08 06:00:03.521274
HUF|304.1659311562|USD|2020-06-05|2020-06-08 06:00:03.521321
CZK|23.4677846425|USD|2020-06-05|2020-06-08 06:00:03.521364
GBP|0.7894792586|USD|2020-06-05|2020-06-08 06:00:03.521483
RON|4.2702559576|USD|2020-06-05|2020-06-08 06:00:03.521536
SEK|9.2012356575|USD|2020-06-05|2020-06-08 06:00:03.521583
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 06:00:03.521631
INR|75.5781112092|USD|2020-06-05|2020-06-08 06:00:03.521675
BRL|5.059929391|USD|2020-06-05|2020-06-08 06:00:03.521718
RUB|68.6809355693|USD|2020-06-05|2020-06-08 06:00:03.521759
HRK|6.6827007944|USD|2020-06-05|2020-06-08 06:00:03.521801
JPY|109.2409532215|USD|2020-06-05|2020-06-08 06:00:03.521842
THB|31.4651368049|USD|2020-06-05|2020-06-08 06:00:03.521883
CHF|0.9590467785|USD|2020-06-05|2020-06-08 06:00:03.521926
EUR|0.8826125331|USD|2020-06-05|2020-06-08 06:00:03.521969
MYR|4.2669902913|USD|2020-06-05|2020-06-08 06:00:03.522011
BGN|1.7262135922|USD|2020-06-05|2020-06-08 06:00:03.522051
TRY|6.7737864078|USD|2020-06-05|2020-06-08 06:00:03.522092
CNY|7.0917034422|USD|2020-06-05|2020-06-08 06:00:03.522135
NOK|9.3030008826|USD|2020-06-05|2020-06-08 06:00:03.522178
NZD|1.5350397176|USD|2020-06-05|2020-06-08 06:00:03.522220
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 06:00:03.522264
USD|1.0|USD|2020-06-05|2020-06-08 06:00:03.522306
MXN|21.7533980583|USD|2020-06-05|2020-06-08 06:00:03.522350
SGD|1.392321271|USD|2020-06-05|2020-06-08 06:00:03.522404
AUD|1.4322153575|USD|2020-06-05|2020-06-08 06:00:03.522474
ILS|3.4573698147|USD|2020-06-05|2020-06-08 06:00:03.522547
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 06:00:03.522603
PLN|3.9210061783|USD|2020-06-05|2020-06-08 06:00:03.522650
CAD|1.3448367167|USD|2020-06-05|2020-06-08 07:00:04.246092
HKD|7.7501323919|USD|2020-06-05|2020-06-08 07:00:04.246124
ISK|131.4210061783|USD|2020-06-05|2020-06-08 07:00:04.246148
PHP|49.8296557811|USD|2020-06-05|2020-06-08 07:00:04.246170
DKK|6.5811120918|USD|2020-06-05|2020-06-08 07:00:04.246191
HUF|304.1659311562|USD|2020-06-05|2020-06-08 07:00:04.246213
CZK|23.4677846425|USD|2020-06-05|2020-06-08 07:00:04.246235
GBP|0.7894792586|USD|2020-06-05|2020-06-08 07:00:04.246288
RON|4.2702559576|USD|2020-06-05|2020-06-08 07:00:04.246311
SEK|9.2012356575|USD|2020-06-05|2020-06-08 07:00:04.246333
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 07:00:04.246355
INR|75.5781112092|USD|2020-06-05|2020-06-08 07:00:04.246375
BRL|5.059929391|USD|2020-06-05|2020-06-08 07:00:04.246395
RUB|68.6809355693|USD|2020-06-05|2020-06-08 07:00:04.246415
HRK|6.6827007944|USD|2020-06-05|2020-06-08 07:00:04.246435
JPY|109.2409532215|USD|2020-06-05|2020-06-08 07:00:04.246455
THB|31.4651368049|USD|2020-06-05|2020-06-08 07:00:04.246476
CHF|0.9590467785|USD|2020-06-05|2020-06-08 07:00:04.246498
EUR|0.8826125331|USD|2020-06-05|2020-06-08 07:00:04.246516
MYR|4.2669902913|USD|2020-06-05|2020-06-08 07:00:04.246528
BGN|1.7262135922|USD|2020-06-05|2020-06-08 07:00:04.246539
TRY|6.7737864078|USD|2020-06-05|2020-06-08 07:00:04.246550
CNY|7.0917034422|USD|2020-06-05|2020-06-08 07:00:04.246560
NOK|9.3030008826|USD|2020-06-05|2020-06-08 07:00:04.246571
NZD|1.5350397176|USD|2020-06-05|2020-06-08 07:00:04.246582
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 07:00:04.246601
USD|1.0|USD|2020-06-05|2020-06-08 07:00:04.246621
MXN|21.7533980583|USD|2020-06-05|2020-06-08 07:00:04.246644
SGD|1.392321271|USD|2020-06-05|2020-06-08 07:00:04.246657
AUD|1.4322153575|USD|2020-06-05|2020-06-08 07:00:04.246668
ILS|3.4573698147|USD|2020-06-05|2020-06-08 07:00:04.246678
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 07:00:04.246690
PLN|3.9210061783|USD|2020-06-05|2020-06-08 07:00:04.246701
CAD|1.3448367167|USD|2020-06-05|2020-06-08 08:00:02.334548
HKD|7.7501323919|USD|2020-06-05|2020-06-08 08:00:02.334555
ISK|131.4210061783|USD|2020-06-05|2020-06-08 08:00:02.334559
PHP|49.8296557811|USD|2020-06-05|2020-06-08 08:00:02.334563
DKK|6.5811120918|USD|2020-06-05|2020-06-08 08:00:02.334567
HUF|304.1659311562|USD|2020-06-05|2020-06-08 08:00:02.334571
CZK|23.4677846425|USD|2020-06-05|2020-06-08 08:00:02.334575
GBP|0.7894792586|USD|2020-06-05|2020-06-08 08:00:02.334588
RON|4.2702559576|USD|2020-06-05|2020-06-08 08:00:02.334592
SEK|9.2012356575|USD|2020-06-05|2020-06-08 08:00:02.334596
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 08:00:02.334600
INR|75.5781112092|USD|2020-06-05|2020-06-08 08:00:02.334604
BRL|5.059929391|USD|2020-06-05|2020-06-08 08:00:02.334608
RUB|68.6809355693|USD|2020-06-05|2020-06-08 08:00:02.334612
HRK|6.6827007944|USD|2020-06-05|2020-06-08 08:00:02.334616
JPY|109.2409532215|USD|2020-06-05|2020-06-08 08:00:02.334620
THB|31.4651368049|USD|2020-06-05|2020-06-08 08:00:02.334624
CHF|0.9590467785|USD|2020-06-05|2020-06-08 08:00:02.334628
EUR|0.8826125331|USD|2020-06-05|2020-06-08 08:00:02.334632
MYR|4.2669902913|USD|2020-06-05|2020-06-08 08:00:02.334635
BGN|1.7262135922|USD|2020-06-05|2020-06-08 08:00:02.334639
TRY|6.7737864078|USD|2020-06-05|2020-06-08 08:00:02.334643
CNY|7.0917034422|USD|2020-06-05|2020-06-08 08:00:02.334647
NOK|9.3030008826|USD|2020-06-05|2020-06-08 08:00:02.334650
NZD|1.5350397176|USD|2020-06-05|2020-06-08 08:00:02.334654
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 08:00:02.334658
USD|1.0|USD|2020-06-05|2020-06-08 08:00:02.334662
MXN|21.7533980583|USD|2020-06-05|2020-06-08 08:00:02.334666
SGD|1.392321271|USD|2020-06-05|2020-06-08 08:00:02.334669
AUD|1.4322153575|USD|2020-06-05|2020-06-08 08:00:02.334673
ILS|3.4573698147|USD|2020-06-05|2020-06-08 08:00:02.334677
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 08:00:02.334681
PLN|3.9210061783|USD|2020-06-05|2020-06-08 08:00:02.334685
CAD|1.3448367167|USD|2020-06-05|2020-06-08 09:00:01.914502
HKD|7.7501323919|USD|2020-06-05|2020-06-08 09:00:01.914509
ISK|131.4210061783|USD|2020-06-05|2020-06-08 09:00:01.914513
PHP|49.8296557811|USD|2020-06-05|2020-06-08 09:00:01.914517
DKK|6.5811120918|USD|2020-06-05|2020-06-08 09:00:01.914521
HUF|304.1659311562|USD|2020-06-05|2020-06-08 09:00:01.914525
CZK|23.4677846425|USD|2020-06-05|2020-06-08 09:00:01.914529
GBP|0.7894792586|USD|2020-06-05|2020-06-08 09:00:01.914541
RON|4.2702559576|USD|2020-06-05|2020-06-08 09:00:01.914545
SEK|9.2012356575|USD|2020-06-05|2020-06-08 09:00:01.914549
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 09:00:01.914554
INR|75.5781112092|USD|2020-06-05|2020-06-08 09:00:01.914557
BRL|5.059929391|USD|2020-06-05|2020-06-08 09:00:01.914561
RUB|68.6809355693|USD|2020-06-05|2020-06-08 09:00:01.914565
HRK|6.6827007944|USD|2020-06-05|2020-06-08 09:00:01.914569
JPY|109.2409532215|USD|2020-06-05|2020-06-08 09:00:01.914573
THB|31.4651368049|USD|2020-06-05|2020-06-08 09:00:01.914577
CHF|0.9590467785|USD|2020-06-05|2020-06-08 09:00:01.914581
EUR|0.8826125331|USD|2020-06-05|2020-06-08 09:00:01.914585
MYR|4.2669902913|USD|2020-06-05|2020-06-08 09:00:01.914588
BGN|1.7262135922|USD|2020-06-05|2020-06-08 09:00:01.914592
TRY|6.7737864078|USD|2020-06-05|2020-06-08 09:00:01.914596
CNY|7.0917034422|USD|2020-06-05|2020-06-08 09:00:01.914599
NOK|9.3030008826|USD|2020-06-05|2020-06-08 09:00:01.914603
NZD|1.5350397176|USD|2020-06-05|2020-06-08 09:00:01.914607
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 09:00:01.914611
USD|1.0|USD|2020-06-05|2020-06-08 09:00:01.914614
MXN|21.7533980583|USD|2020-06-05|2020-06-08 09:00:01.914618
SGD|1.392321271|USD|2020-06-05|2020-06-08 09:00:01.914622
AUD|1.4322153575|USD|2020-06-05|2020-06-08 09:00:01.914626
ILS|3.4573698147|USD|2020-06-05|2020-06-08 09:00:01.914630
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 09:00:01.914634
PLN|3.9210061783|USD|2020-06-05|2020-06-08 09:00:01.914638
CAD|1.3448367167|USD|2020-06-05|2020-06-08 10:00:02.559711
HKD|7.7501323919|USD|2020-06-05|2020-06-08 10:00:02.559723
ISK|131.4210061783|USD|2020-06-05|2020-06-08 10:00:02.559732
PHP|49.8296557811|USD|2020-06-05|2020-06-08 10:00:02.559740
DKK|6.5811120918|USD|2020-06-05|2020-06-08 10:00:02.559748
HUF|304.1659311562|USD|2020-06-05|2020-06-08 10:00:02.559756
CZK|23.4677846425|USD|2020-06-05|2020-06-08 10:00:02.559764
GBP|0.7894792586|USD|2020-06-05|2020-06-08 10:00:02.559788
RON|4.2702559576|USD|2020-06-05|2020-06-08 10:00:02.559799
SEK|9.2012356575|USD|2020-06-05|2020-06-08 10:00:02.559810
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 10:00:02.559819
INR|75.5781112092|USD|2020-06-05|2020-06-08 10:00:02.559829
BRL|5.059929391|USD|2020-06-05|2020-06-08 10:00:02.559837
RUB|68.6809355693|USD|2020-06-05|2020-06-08 10:00:02.559845
HRK|6.6827007944|USD|2020-06-05|2020-06-08 10:00:02.559853
JPY|109.2409532215|USD|2020-06-05|2020-06-08 10:00:02.559861
THB|31.4651368049|USD|2020-06-05|2020-06-08 10:00:02.559869
CHF|0.9590467785|USD|2020-06-05|2020-06-08 10:00:02.559877
EUR|0.8826125331|USD|2020-06-05|2020-06-08 10:00:02.559885
MYR|4.2669902913|USD|2020-06-05|2020-06-08 10:00:02.559893
BGN|1.7262135922|USD|2020-06-05|2020-06-08 10:00:02.559902
TRY|6.7737864078|USD|2020-06-05|2020-06-08 10:00:02.559912
CNY|7.0917034422|USD|2020-06-05|2020-06-08 10:00:02.559921
NOK|9.3030008826|USD|2020-06-05|2020-06-08 10:00:02.559930
NZD|1.5350397176|USD|2020-06-05|2020-06-08 10:00:02.559939
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 10:00:02.559947
USD|1.0|USD|2020-06-05|2020-06-08 10:00:02.559955
MXN|21.7533980583|USD|2020-06-05|2020-06-08 10:00:02.559963
SGD|1.392321271|USD|2020-06-05|2020-06-08 10:00:02.559971
AUD|1.4322153575|USD|2020-06-05|2020-06-08 10:00:02.559979
ILS|3.4573698147|USD|2020-06-05|2020-06-08 10:00:02.559987
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 10:00:02.559995
PLN|3.9210061783|USD|2020-06-05|2020-06-08 10:00:02.560005
CAD|1.3448367167|USD|2020-06-05|2020-06-08 11:00:02.089696
HKD|7.7501323919|USD|2020-06-05|2020-06-08 11:00:02.089710
ISK|131.4210061783|USD|2020-06-05|2020-06-08 11:00:02.089720
PHP|49.8296557811|USD|2020-06-05|2020-06-08 11:00:02.089729
DKK|6.5811120918|USD|2020-06-05|2020-06-08 11:00:02.089738
HUF|304.1659311562|USD|2020-06-05|2020-06-08 11:00:02.089747
CZK|23.4677846425|USD|2020-06-05|2020-06-08 11:00:02.089755
GBP|0.7894792586|USD|2020-06-05|2020-06-08 11:00:02.089783
RON|4.2702559576|USD|2020-06-05|2020-06-08 11:00:02.089792
SEK|9.2012356575|USD|2020-06-05|2020-06-08 11:00:02.089801
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 11:00:02.089811
INR|75.5781112092|USD|2020-06-05|2020-06-08 11:00:02.089820
BRL|5.059929391|USD|2020-06-05|2020-06-08 11:00:02.089829
RUB|68.6809355693|USD|2020-06-05|2020-06-08 11:00:02.089838
HRK|6.6827007944|USD|2020-06-05|2020-06-08 11:00:02.089846
JPY|109.2409532215|USD|2020-06-05|2020-06-08 11:00:02.089855
THB|31.4651368049|USD|2020-06-05|2020-06-08 11:00:02.089863
CHF|0.9590467785|USD|2020-06-05|2020-06-08 11:00:02.089872
EUR|0.8826125331|USD|2020-06-05|2020-06-08 11:00:02.089881
MYR|4.2669902913|USD|2020-06-05|2020-06-08 11:00:02.089913
BGN|1.7262135922|USD|2020-06-05|2020-06-08 11:00:02.089930
TRY|6.7737864078|USD|2020-06-05|2020-06-08 11:00:02.089946
CNY|7.0917034422|USD|2020-06-05|2020-06-08 11:00:02.089955
NOK|9.3030008826|USD|2020-06-05|2020-06-08 11:00:02.089964
NZD|1.5350397176|USD|2020-06-05|2020-06-08 11:00:02.089972
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 11:00:02.089981
USD|1.0|USD|2020-06-05|2020-06-08 11:00:02.089989
MXN|21.7533980583|USD|2020-06-05|2020-06-08 11:00:02.089998
SGD|1.392321271|USD|2020-06-05|2020-06-08 11:00:02.090006
AUD|1.4322153575|USD|2020-06-05|2020-06-08 11:00:02.090015
ILS|3.4573698147|USD|2020-06-05|2020-06-08 11:00:02.090023
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 11:00:02.090032
PLN|3.9210061783|USD|2020-06-05|2020-06-08 11:00:02.090041
CAD|1.3448367167|USD|2020-06-05|2020-06-08 12:00:01.646723
HKD|7.7501323919|USD|2020-06-05|2020-06-08 12:00:01.646730
ISK|131.4210061783|USD|2020-06-05|2020-06-08 12:00:01.646734
PHP|49.8296557811|USD|2020-06-05|2020-06-08 12:00:01.646738
DKK|6.5811120918|USD|2020-06-05|2020-06-08 12:00:01.646742
HUF|304.1659311562|USD|2020-06-05|2020-06-08 12:00:01.646746
CZK|23.4677846425|USD|2020-06-05|2020-06-08 12:00:01.646750
GBP|0.7894792586|USD|2020-06-05|2020-06-08 12:00:01.646762
RON|4.2702559576|USD|2020-06-05|2020-06-08 12:00:01.646766
SEK|9.2012356575|USD|2020-06-05|2020-06-08 12:00:01.646770
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 12:00:01.646774
INR|75.5781112092|USD|2020-06-05|2020-06-08 12:00:01.646778
BRL|5.059929391|USD|2020-06-05|2020-06-08 12:00:01.646782
RUB|68.6809355693|USD|2020-06-05|2020-06-08 12:00:01.646786
HRK|6.6827007944|USD|2020-06-05|2020-06-08 12:00:01.646789
JPY|109.2409532215|USD|2020-06-05|2020-06-08 12:00:01.646793
THB|31.4651368049|USD|2020-06-05|2020-06-08 12:00:01.646797
CHF|0.9590467785|USD|2020-06-05|2020-06-08 12:00:01.646801
EUR|0.8826125331|USD|2020-06-05|2020-06-08 12:00:01.646805
MYR|4.2669902913|USD|2020-06-05|2020-06-08 12:00:01.646809
BGN|1.7262135922|USD|2020-06-05|2020-06-08 12:00:01.646812
TRY|6.7737864078|USD|2020-06-05|2020-06-08 12:00:01.646816
CNY|7.0917034422|USD|2020-06-05|2020-06-08 12:00:01.646820
NOK|9.3030008826|USD|2020-06-05|2020-06-08 12:00:01.646823
NZD|1.5350397176|USD|2020-06-05|2020-06-08 12:00:01.646827
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 12:00:01.646831
USD|1.0|USD|2020-06-05|2020-06-08 12:00:01.646834
MXN|21.7533980583|USD|2020-06-05|2020-06-08 12:00:01.646838
SGD|1.392321271|USD|2020-06-05|2020-06-08 12:00:01.646842
AUD|1.4322153575|USD|2020-06-05|2020-06-08 12:00:01.646846
ILS|3.4573698147|USD|2020-06-05|2020-06-08 12:00:01.646849
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 12:00:01.646853
PLN|3.9210061783|USD|2020-06-05|2020-06-08 12:00:01.646857
CAD|1.3448367167|USD|2020-06-05|2020-06-08 13:00:04.201172
HKD|7.7501323919|USD|2020-06-05|2020-06-08 13:00:04.201178
ISK|131.4210061783|USD|2020-06-05|2020-06-08 13:00:04.201183
PHP|49.8296557811|USD|2020-06-05|2020-06-08 13:00:04.201187
DKK|6.5811120918|USD|2020-06-05|2020-06-08 13:00:04.201190
HUF|304.1659311562|USD|2020-06-05|2020-06-08 13:00:04.201194
CZK|23.4677846425|USD|2020-06-05|2020-06-08 13:00:04.201198
GBP|0.7894792586|USD|2020-06-05|2020-06-08 13:00:04.201210
RON|4.2702559576|USD|2020-06-05|2020-06-08 13:00:04.201214
SEK|9.2012356575|USD|2020-06-05|2020-06-08 13:00:04.201218
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 13:00:04.201223
INR|75.5781112092|USD|2020-06-05|2020-06-08 13:00:04.201226
BRL|5.059929391|USD|2020-06-05|2020-06-08 13:00:04.201230
RUB|68.6809355693|USD|2020-06-05|2020-06-08 13:00:04.201234
HRK|6.6827007944|USD|2020-06-05|2020-06-08 13:00:04.201238
JPY|109.2409532215|USD|2020-06-05|2020-06-08 13:00:04.201241
THB|31.4651368049|USD|2020-06-05|2020-06-08 13:00:04.201245
CHF|0.9590467785|USD|2020-06-05|2020-06-08 13:00:04.201249
EUR|0.8826125331|USD|2020-06-05|2020-06-08 13:00:04.201253
MYR|4.2669902913|USD|2020-06-05|2020-06-08 13:00:04.201256
BGN|1.7262135922|USD|2020-06-05|2020-06-08 13:00:04.201260
TRY|6.7737864078|USD|2020-06-05|2020-06-08 13:00:04.201264
CNY|7.0917034422|USD|2020-06-05|2020-06-08 13:00:04.201267
NOK|9.3030008826|USD|2020-06-05|2020-06-08 13:00:04.201271
NZD|1.5350397176|USD|2020-06-05|2020-06-08 13:00:04.201275
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 13:00:04.201278
USD|1.0|USD|2020-06-05|2020-06-08 13:00:04.201282
MXN|21.7533980583|USD|2020-06-05|2020-06-08 13:00:04.201286
